Camera Name,Camera IP Address,Counter Name,Counter Value,Time Stamp
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 00:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 01:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 02:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 03:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 04:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,1,Fri Jul 21 2023 05:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 06:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 07:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 08:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 09:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 10:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 11:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 12:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 13:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 14:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 15:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 16:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 17:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 18:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 19:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 20:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 21:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Fri Jul 21 2023 22:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,6,Fri Jul 21 2023 23:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 00:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 01:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 02:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 03:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 04:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 05:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 06:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 07:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 08:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 09:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 10:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 11:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 12:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 13:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 14:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 15:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 16:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 17:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 18:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 19:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 20:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 21:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 22:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sat Jul 22 2023 23:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 00:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 01:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 02:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 03:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 04:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 05:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,4,Sun Jul 23 2023 06:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 07:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 08:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 09:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 10:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 11:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 12:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 13:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 14:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 15:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 16:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 17:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 18:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 19:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 20:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 21:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 22:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Sun Jul 23 2023 23:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 00:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 01:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 02:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 03:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 04:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 05:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 06:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,1,Mon Jul 24 2023 07:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 08:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 09:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,1,Mon Jul 24 2023 10:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,1,Mon Jul 24 2023 11:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 12:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,2,Mon Jul 24 2023 13:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 14:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 15:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 16:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 17:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 18:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 19:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 20:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 21:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 22:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P3,172.30.252.111,Acceso Elche P3,0,Mon Jul 24 2023 23:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P4,172.30.252.110,Acceso Elche P4,14,Fri Jul 21 2023 00:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P4,172.30.252.110,Acceso Elche P4,12,Fri Jul 21 2023 01:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P4,172.30.252.110,Acceso Elche P4,0,Fri Jul 21 2023 02:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P4,172.30.252.110,Acceso Elche P4,4,Fri Jul 21 2023 03:00:00 GMT+0200 (hora de verano de Europa central)
Parque Elche P4,172.30.252.110,Acceso Elche P4,1,Fri Jul 21 2023 04:00:00 GMT+0200 (hora de verano de Europa central)
